payment_id,customer_id,profile,amount,failure_reason,attempt_number,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate
P002691,C00545,frequent_failure,499,bank_error,1,11,11,3,6.03,0.25
P002692,C08627,reliable,499,payment_method_issue,1,31,9,0,0.69,0.92
P002693,C03283,occasionally_late,499,bank_error,1,4,6,4,1.31,0.66
P002694,C05015,occasionally_late,499,insufficient_funds,1,18,14,3,3.88,0.46
P002695,C06501,frequent_failure,499,insufficient_funds,2,7,11,7,3.4,0.24
P002696,C09045,frequent_failure,499,bank_error,1,12,10,6,7.97,0.44
P002697,C01959,reliable,499,payment_method_issue,1,36,30,0,0.27,0.91
P002698,C05730,reliable,499,authentication_failed,1,8,11,0,0.95,0.81
P002699,C04640,churn_risk,499,bank_error,1,11,2,6,11.74,0.15
P002700,C06882,reliable,499,authentication_failed,1,11,7,1,0.13,0.99
P002701,C03516,frequent_failure,499,insufficient_funds,1,4,2,3,7.98,0.27
P002702,C04334,frequent_failure,499,authentication_failed,2,18,6,4,6.9,0.24
P002703,C00703,reliable,499,authentication_failed,2,26,28,0,0.67,0.97
P002704,C09730,frequent_failure,499,insufficient_funds,1,12,11,3,7.12,0.45
P002705,C08261,churn_risk,499,authentication_failed,2,10,6,8,10.21,0.18
P002706,C02378,reliable,499,payment_method_issue,1,28,28,0,0.81,0.74
P002707,C07937,churn_risk,499,insufficient_funds,1,5,6,8,9.94,0.07
P002708,C07440,frequent_failure,499,insufficient_funds,1,18,11,6,4.36,0.37
P002709,C09282,reliable,499,bank_error,1,16,6,1,0.33,0.89
P002710,C02763,reliable,499,payment_method_issue,1,14,7,0,0.38,0.78
P002711,C04017,churn_risk,499,insufficient_funds,2,6,1,9,14.03,0.09
P002712,C06955,occasionally_late,499,authentication_failed,1,17,9,4,2.78,0.68
P002713,C05757,reliable,499,insufficient_funds,2,6,20,0,0.05,0.92
P002714,C02190,occasionally_late,499,insufficient_funds,1,22,6,1,3.46,0.48
P002715,C09382,reliable,499,insufficient_funds,1,26,26,1,0.18,0.9
P002716,C03555,occasionally_late,499,insufficient_funds,2,24,5,2,2.88,0.55
P002717,C00354,churn_risk,499,authentication_failed,1,4,0,6,7.66,0.21
P002718,C05824,frequent_failure,499,bank_error,1,8,4,7,3.15,0.45
P002719,C01499,churn_risk,499,insufficient_funds,1,4,4,9,7.57,0.17
P002720,C06668,churn_risk,499,authentication_failed,1,10,0,8,12.71,0.21
P002721,C08276,reliable,499,bank_error,1,33,35,1,0.86,0.86
P002722,C03925,reliable,499,bank_error,1,31,29,0,0.47,0.81
P002723,C09494,reliable,499,payment_method_issue,1,30,13,2,0.76,0.77
P002724,C08780,reliable,499,bank_error,1,28,26,1,0.76,0.83
P002725,C04351,reliable,499,authentication_failed,1,15,31,1,0.59,0.83
P002726,C04906,reliable,499,bank_error,1,36,24,0,0.44,0.88
P002727,C05244,frequent_failure,499,insufficient_funds,1,8,2,5,3.5,0.48
P002728,C05166,churn_risk,499,authentication_failed,1,11,5,8,13.03,0.18
P002729,C07605,churn_risk,499,bank_error,2,4,4,8,8.37,0.15
P002730,C08960,occasionally_late,499,bank_error,1,11,9,3,3.34,0.54
P002731,C06832,reliable,499,authentication_failed,1,31,25,0,0.69,1.0
P002732,C08442,reliable,499,payment_method_issue,1,16,14,0,0.95,0.89
P002733,C02415,churn_risk,499,insufficient_funds,1,10,1,7,9.49,0.29
P002734,C07467,occasionally_late,499,bank_error,2,24,7,1,2.41,0.76
P002735,C02107,occasionally_late,499,bank_error,2,4,9,1,2.24,0.48
P002736,C04560,reliable,499,payment_method_issue,1,8,22,1,0.5,0.71
P002737,C02969,frequent_failure,499,bank_error,1,10,3,4,6.87,0.41
P002738,C07701,occasionally_late,499,bank_error,2,5,16,1,1.67,0.5
P002739,C06217,reliable,499,insufficient_funds,1,13,29,0,0.65,0.98
P002740,C00247,churn_risk,499,payment_method_issue,1,5,2,7,8.98,0.12
P002741,C01642,reliable,499,bank_error,1,14,22,2,0.09,0.71
P002742,C00922,occasionally_late,499,authentication_failed,2,7,9,2,2.02,0.47
P002743,C02501,reliable,499,bank_error,2,20,20,1,0.3,0.78
P002744,C06991,occasionally_late,499,payment_method_issue,1,10,17,2,3.96,0.49
P002745,C04018,reliable,499,payment_method_issue,1,31,12,0,0.13,0.98
P002746,C08811,reliable,499,bank_error,2,28,14,2,0.54,0.75
P002747,C08456,frequent_failure,499,insufficient_funds,1,19,2,5,7.63,0.43
P002748,C05328,occasionally_late,499,bank_error,1,23,17,4,3.1,0.67
P002749,C06716,occasionally_late,499,payment_method_issue,2,10,3,2,1.24,0.46
P002750,C01157,reliable,499,bank_error,1,14,35,0,0.0,0.75
P002751,C07156,occasionally_late,499,bank_error,1,21,9,1,1.37,0.74
P002752,C01373,reliable,499,authentication_failed,1,17,13,1,0.9,0.75
P002753,C08458,frequent_failure,499,insufficient_funds,1,8,7,3,4.42,0.21
P002754,C00420,frequent_failure,499,authentication_failed,1,7,5,3,4.98,0.47
P002755,C02202,churn_risk,499,authentication_failed,1,11,2,7,7.61,0.19
P002756,C04307,reliable,499,insufficient_funds,1,8,32,0,0.73,0.92
P002757,C03625,frequent_failure,499,payment_method_issue,1,8,11,5,6.12,0.38
P002758,C08938,frequent_failure,499,insufficient_funds,1,19,11,4,6.04,0.36
P002759,C02066,reliable,499,payment_method_issue,1,10,31,0,0.5,0.71
P002760,C08682,churn_risk,499,insufficient_funds,1,11,3,5,7.65,0.18
P002761,C02581,reliable,499,payment_method_issue,1,17,21,1,0.23,0.82
P002762,C05839,occasionally_late,499,insufficient_funds,1,18,12,3,3.6,0.56
P002763,C09037,reliable,499,payment_method_issue,1,29,28,2,0.24,0.77
P002764,C06267,occasionally_late,499,payment_method_issue,2,18,13,2,1.78,0.6
P002765,C06326,occasionally_late,499,insufficient_funds,1,7,8,3,1.39,0.73
P002766,C03095,occasionally_late,499,payment_method_issue,1,4,12,1,2.67,0.46
P002767,C01582,reliable,499,payment_method_issue,1,9,36,0,0.01,0.95
P002768,C07391,reliable,499,insufficient_funds,1,29,19,0,0.84,0.99
P002769,C05297,churn_risk,499,insufficient_funds,2,3,0,9,12.29,0.19
P002770,C04945,occasionally_late,499,insufficient_funds,1,24,12,2,3.14,0.74
P002771,C02221,reliable,499,bank_error,1,6,27,2,0.17,0.93
P002772,C01655,reliable,499,payment_method_issue,2,27,32,1,0.0,0.79
P002773,C07017,occasionally_late,499,bank_error,1,8,15,4,3.96,0.55
P002774,C01170,occasionally_late,499,payment_method_issue,2,6,15,3,2.42,0.74
P002775,C07108,reliable,499,bank_error,2,28,17,2,0.7,0.89
P002776,C01940,occasionally_late,499,bank_error,1,4,10,4,1.75,0.53
P002777,C02875,occasionally_late,499,insufficient_funds,1,11,13,4,2.91,0.76
P002778,C02977,frequent_failure,499,payment_method_issue,1,11,5,3,5.26,0.33
P002779,C01271,reliable,499,authentication_failed,1,25,30,2,0.08,0.76
P002780,C02158,reliable,499,payment_method_issue,1,9,12,0,0.03,0.88
P002781,C03069,churn_risk,499,insufficient_funds,1,11,0,5,5.87,0.23
P002782,C01377,reliable,499,bank_error,2,21,12,0,0.69,0.88
P002783,C04132,reliable,499,bank_error,2,29,23,1,0.75,0.89
P002784,C06353,occasionally_late,499,authentication_failed,1,10,19,4,2.01,0.64
P002785,C07200,occasionally_late,499,insufficient_funds,2,19,17,4,3.66,0.58
P002786,C01010,occasionally_late,499,authentication_failed,2,14,6,2,3.44,0.54
P002787,C01115,occasionally_late,499,insufficient_funds,1,22,9,4,2.39,0.73
P002788,C01879,reliable,499,payment_method_issue,2,16,31,2,0.82,0.79
P002789,C09358,reliable,499,bank_error,1,28,30,0,0.01,0.73
P002790,C06288,reliable,499,authentication_failed,1,35,18,2,0.47,0.95
P002791,C07662,reliable,499,authentication_failed,1,6,15,0,0.05,0.71
P002792,C00511,occasionally_late,499,payment_method_issue,1,17,15,1,3.09,0.45
P002793,C08707,occasionally_late,499,insufficient_funds,1,5,19,2,3.88,0.72
P002794,C03353,occasionally_late,499,bank_error,1,5,4,2,3.16,0.57
P002795,C01255,reliable,499,payment_method_issue,1,18,15,0,0.72,0.73
P002796,C09856,churn_risk,499,payment_method_issue,1,11,0,6,11.66,0.06
P002797,C03748,occasionally_late,499,insufficient_funds,1,22,15,2,2.88,0.62
P002798,C01000,reliable,499,payment_method_issue,1,21,24,1,0.21,0.96
P002799,C02428,occasionally_late,499,insufficient_funds,1,10,3,2,2.39,0.6
P002800,C09202,occasionally_late,499,bank_error,1,12,17,3,2.24,0.61
P002801,C06059,reliable,499,payment_method_issue,1,24,13,2,0.5,0.81
P002802,C01545,frequent_failure,499,bank_error,1,12,9,5,7.41,0.35
P002803,C00081,reliable,499,bank_error,1,32,24,0,0.05,0.99
P002804,C03438,frequent_failure,499,insufficient_funds,1,5,5,5,7.81,0.26
P002805,C01965,reliable,499,bank_error,2,30,26,2,0.68,0.86
P002806,C06693,reliable,499,bank_error,1,29,14,0,0.8,0.72
P002807,C00329,reliable,499,authentication_failed,1,28,21,0,0.3,0.99
P002808,C07904,occasionally_late,499,bank_error,1,23,8,1,3.53,0.76
P002809,C06812,reliable,499,payment_method_issue,1,31,25,2,0.47,0.79
P002810,C04160,reliable,499,bank_error,2,7,14,1,0.96,0.9
P002811,C05006,reliable,499,bank_error,1,32,11,1,0.36,0.91
P002812,C00965,occasionally_late,499,authentication_failed,1,13,19,1,3.49,0.68
P002813,C05060,churn_risk,499,authentication_failed,1,11,3,9,7.29,0.29
P002814,C07263,reliable,499,payment_method_issue,1,24,20,2,0.92,0.95
P002815,C04963,reliable,499,bank_error,2,14,20,0,0.45,0.96
P002816,C08437,occasionally_late,499,authentication_failed,1,19,14,1,2.41,0.5
P002817,C09009,churn_risk,499,insufficient_funds,2,1,5,9,6.87,0.28
P002818,C08623,frequent_failure,499,bank_error,1,12,10,4,5.67,0.21
P002819,C03545,occasionally_late,499,authentication_failed,1,23,7,4,3.24,0.62
P002820,C02777,reliable,499,payment_method_issue,2,35,36,0,0.52,0.87
P002821,C00708,reliable,499,payment_method_issue,1,33,15,2,0.37,0.81
P002822,C00749,reliable,499,bank_error,1,32,21,0,0.01,0.76
P002823,C06454,occasionally_late,499,authentication_failed,1,6,4,2,1.52,0.48
P002824,C03128,churn_risk,499,bank_error,2,8,2,4,5.5,0.17
P002825,C04402,reliable,499,authentication_failed,1,16,32,0,0.44,0.9
P002826,C03701,reliable,499,payment_method_issue,1,24,21,0,0.31,0.91
P002827,C03484,occasionally_late,499,bank_error,1,10,5,1,2.16,0.45
P002828,C05483,reliable,499,payment_method_issue,2,35,13,1,0.6,0.96
P002829,C02881,reliable,499,bank_error,1,25,11,1,0.9,0.76
P002830,C04069,frequent_failure,499,insufficient_funds,1,4,6,6,5.12,0.23
P002831,C07782,occasionally_late,499,authentication_failed,1,21,7,3,3.99,0.47
P002832,C02155,reliable,499,bank_error,1,19,19,0,0.2,0.7
P002833,C03091,reliable,499,payment_method_issue,1,13,15,1,0.92,0.83
P002834,C03598,reliable,499,authentication_failed,1,14,33,2,0.26,0.86
P002835,C02185,occasionally_late,499,insufficient_funds,1,5,19,4,1.32,0.63
P002836,C03133,occasionally_late,499,payment_method_issue,1,5,12,3,2.78,0.73
P002837,C07795,reliable,499,authentication_failed,2,19,29,0,0.32,0.87
P002838,C09812,frequent_failure,499,insufficient_funds,1,18,6,6,7.49,0.3
P002839,C04144,reliable,499,bank_error,1,26,21,1,0.69,0.82
P002840,C01037,reliable,499,authentication_failed,1,18,21,1,0.36,0.98
P002841,C02281,churn_risk,499,insufficient_funds,1,9,4,8,13.63,0.15
P002842,C05027,occasionally_late,499,bank_error,2,22,14,4,2.51,0.47
P002843,C04794,occasionally_late,499,insufficient_funds,1,14,6,3,3.28,0.79
P002844,C03405,reliable,499,bank_error,2,8,32,2,0.34,0.75
P002845,C09973,frequent_failure,499,payment_method_issue,1,9,5,7,6.33,0.19
P002846,C03257,frequent_failure,499,insufficient_funds,1,4,8,6,7.98,0.18
P002847,C08629,churn_risk,499,bank_error,1,10,5,6,9.57,0.12
P002848,C02288,frequent_failure,499,payment_method_issue,1,4,2,5,6.78,0.36
P002849,C02433,reliable,499,bank_error,1,28,8,1,0.86,0.8
P002850,C04098,reliable,499,bank_error,1,8,28,1,0.67,0.78
P002851,C05019,frequent_failure,499,insufficient_funds,2,14,11,5,4.88,0.26
P002852,C03389,frequent_failure,499,insufficient_funds,1,17,7,7,7.03,0.38
P002853,C00448,frequent_failure,499,payment_method_issue,1,11,6,3,7.95,0.37
P002854,C03496,reliable,499,payment_method_issue,1,27,21,0,0.97,0.77
P002855,C06698,reliable,499,authentication_failed,1,23,8,2,0.09,0.83
P002856,C05355,churn_risk,499,authentication_failed,1,10,1,8,13.25,0.1
P002857,C01222,reliable,499,payment_method_issue,1,21,22,0,0.5,0.78
P002858,C03558,reliable,499,authentication_failed,1,30,15,0,0.88,0.94
P002859,C04435,reliable,499,insufficient_funds,1,30,17,1,0.16,0.75
P002860,C04833,reliable,499,bank_error,1,11,22,1,0.32,0.92
P002861,C05781,churn_risk,499,authentication_failed,1,10,0,7,7.57,0.26
P002862,C05550,reliable,499,payment_method_issue,1,31,24,0,0.04,0.78
P002863,C04211,reliable,499,bank_error,2,10,8,0,0.75,0.95
P002864,C02523,occasionally_late,499,authentication_failed,1,18,12,3,2.74,0.72
P002865,C00125,occasionally_late,499,insufficient_funds,1,17,9,3,3.69,0.63
P002866,C06243,reliable,499,insufficient_funds,1,35,21,1,0.82,0.87
P002867,C08689,reliable,499,bank_error,1,18,34,0,0.39,0.96
P002868,C04149,reliable,499,payment_method_issue,1,8,16,0,0.71,0.73
P002869,C02913,reliable,499,insufficient_funds,2,26,36,0,0.52,0.71
P002870,C06855,reliable,499,payment_method_issue,2,18,22,1,0.09,0.88
P002871,C04026,reliable,499,insufficient_funds,2,32,28,0,0.64,0.89
P002872,C02566,frequent_failure,499,bank_error,2,13,2,4,3.89,0.47
P002873,C06391,reliable,499,bank_error,1,6,10,1,0.01,0.97
P002874,C08754,reliable,499,insufficient_funds,2,12,6,0,0.83,0.9
P002875,C01028,reliable,499,authentication_failed,1,12,31,1,0.58,0.74
P002876,C02254,reliable,499,authentication_failed,1,28,18,2,0.06,0.72
P002877,C03636,reliable,499,payment_method_issue,1,36,14,1,0.15,0.83
P002878,C00636,reliable,499,insufficient_funds,1,15,33,0,0.75,0.92
P002879,C02570,reliable,499,bank_error,1,18,24,1,0.82,0.84
P002880,C07169,frequent_failure,499,insufficient_funds,1,4,1,7,5.72,0.18
P002881,C07919,churn_risk,499,authentication_failed,1,8,4,6,12.01,0.29
P002882,C02376,reliable,499,payment_method_issue,1,25,13,2,0.52,0.87
P002883,C02703,frequent_failure,499,bank_error,2,17,8,3,4.04,0.31
P002884,C06677,reliable,499,insufficient_funds,1,29,17,2,0.23,0.92
P002885,C08013,reliable,499,bank_error,1,18,27,2,0.0,0.9
P002886,C02446,occasionally_late,499,bank_error,2,18,12,2,2.21,0.78
P002887,C02724,occasionally_late,499,payment_method_issue,1,22,13,4,2.61,0.72
P002888,C07921,occasionally_late,499,insufficient_funds,1,7,6,3,3.48,0.72
P002889,C05229,reliable,499,payment_method_issue,2,11,8,1,0.03,0.81
P002890,C04330,reliable,499,authentication_failed,1,11,24,0,0.8,0.82
P002891,C09864,reliable,499,insufficient_funds,1,33,25,0,0.4,0.8
P002892,C07014,occasionally_late,499,payment_method_issue,1,6,3,3,2.98,0.77
P002893,C09532,reliable,499,payment_method_issue,1,26,26,0,0.8,0.75
P002894,C05744,reliable,499,payment_method_issue,1,12,20,2,0.04,0.77
P002895,C04698,reliable,499,authentication_failed,1,6,24,0,0.81,0.87
P002896,C03137,reliable,499,payment_method_issue,2,15,23,2,0.73,0.84
P002897,C05269,reliable,499,payment_method_issue,1,6,23,2,0.18,0.91
P002898,C09014,frequent_failure,499,payment_method_issue,1,11,10,4,5.81,0.38
P002899,C00399,occasionally_late,499,insufficient_funds,1,9,11,2,1.68,0.5
P002900,C05441,reliable,499,bank_error,1,18,22,2,0.62,0.71
P002901,C02335,reliable,499,bank_error,1,10,35,0,0.36,0.77
P002902,C09450,reliable,499,authentication_failed,1,20,8,2,0.43,0.98
P002903,C06476,reliable,499,bank_error,1,22,29,0,0.21,0.88
P002904,C06954,reliable,499,authentication_failed,1,24,16,1,0.92,0.81
P002905,C00021,reliable,499,bank_error,1,18,24,2,0.9,0.84
P002906,C07184,reliable,499,bank_error,1,6,27,2,0.52,0.77
P002907,C04872,reliable,499,payment_method_issue,1,8,35,2,0.31,0.96
P002908,C08005,frequent_failure,499,bank_error,2,18,1,7,4.29,0.48
P002909,C08780,reliable,499,authentication_failed,1,28,26,1,0.76,0.83
P002910,C09958,reliable,499,payment_method_issue,1,26,18,1,0.56,0.75
P002911,C04101,reliable,499,authentication_failed,2,15,30,2,0.23,0.98
P002912,C09645,reliable,499,bank_error,1,35,24,1,0.34,0.92
P002913,C09340,occasionally_late,499,bank_error,1,4,13,3,3.86,0.55
P002914,C08450,occasionally_late,499,bank_error,1,7,13,3,3.73,0.62
P002915,C02861,occasionally_late,499,insufficient_funds,1,16,9,3,1.63,0.78
P002916,C00516,occasionally_late,499,insufficient_funds,2,24,15,1,1.64,0.6
P002917,C04473,reliable,499,payment_method_issue,1,29,9,0,0.91,0.94
P002918,C01602,reliable,499,bank_error,1,9,34,0,0.03,0.91
P002919,C03986,reliable,499,bank_error,2,14,27,2,0.61,0.85
P002920,C01871,reliable,499,bank_error,2,16,6,0,0.9,0.88
P002921,C07247,reliable,499,authentication_failed,1,12,25,1,0.89,0.88
P002922,C03997,churn_risk,499,authentication_failed,2,5,4,6,12.27,0.14
P002923,C07769,occasionally_late,499,payment_method_issue,1,23,11,1,1.5,0.71
P002924,C00161,reliable,499,bank_error,1,19,10,0,0.17,0.76
P002925,C06433,reliable,499,bank_error,2,23,24,1,0.54,0.84
P002926,C06373,frequent_failure,499,payment_method_issue,1,15,3,7,4.79,0.43
P002927,C05427,occasionally_late,499,payment_method_issue,1,12,5,3,1.82,0.5
P002928,C01939,occasionally_late,499,payment_method_issue,1,5,5,1,3.96,0.56
P002929,C09618,reliable,499,bank_error,1,7,15,1,0.49,0.81
P002930,C04321,reliable,499,bank_error,2,27,20,0,0.89,0.98
P002931,C02954,occasionally_late,499,insufficient_funds,1,23,19,3,1.81,0.47
P002932,C00090,frequent_failure,499,bank_error,1,8,3,7,4.89,0.4
P002933,C04056,reliable,499,bank_error,2,24,19,2,0.26,0.76
P002934,C00625,reliable,499,payment_method_issue,2,34,23,2,0.22,0.88
P002935,C05073,frequent_failure,499,insufficient_funds,1,7,11,7,7.18,0.43
P002936,C04959,reliable,499,authentication_failed,1,18,10,1,0.44,0.94
P002937,C03499,occasionally_late,499,payment_method_issue,2,5,6,4,1.45,0.62
P002938,C09488,frequent_failure,499,insufficient_funds,1,14,10,5,5.91,0.34
P002939,C09418,occasionally_late,499,authentication_failed,1,24,12,2,1.52,0.67
P002940,C05610,reliable,499,authentication_failed,1,7,31,0,0.82,0.92
P002941,C03094,reliable,499,authentication_failed,1,20,31,2,0.32,0.79
P002942,C01870,reliable,499,payment_method_issue,1,27,22,2,0.35,0.78
P002943,C09063,reliable,499,insufficient_funds,2,24,29,0,0.38,0.98
P002944,C00211,reliable,499,bank_error,1,15,7,1,0.0,0.76
P002945,C05873,occasionally_late,499,payment_method_issue,1,7,14,2,3.47,0.76
P002946,C00086,occasionally_late,499,insufficient_funds,1,14,13,2,3.91,0.69
P002947,C01807,occasionally_late,499,payment_method_issue,1,17,14,4,3.45,0.66
P002948,C02513,reliable,499,bank_error,1,17,21,0,0.65,0.81
P002949,C07636,occasionally_late,499,payment_method_issue,1,9,8,2,1.35,0.5
P002950,C01800,occasionally_late,499,authentication_failed,1,19,4,3,3.32,0.76
P002951,C07763,reliable,499,insufficient_funds,1,29,18,1,0.74,0.7
P002952,C08675,frequent_failure,499,insufficient_funds,1,14,3,4,4.96,0.26
P002953,C07405,occasionally_late,499,insufficient_funds,2,17,7,1,2.49,0.48
P002954,C02049,frequent_failure,499,payment_method_issue,1,11,2,7,4.51,0.16
P002955,C01206,frequent_failure,499,insufficient_funds,2,14,9,3,7.81,0.33
P002956,C06135,occasionally_late,499,insufficient_funds,2,17,4,2,1.47,0.6
P002957,C06022,frequent_failure,499,bank_error,1,8,5,5,6.71,0.37
P002958,C01160,reliable,499,insufficient_funds,1,35,15,1,0.02,0.97
P002959,C01183,reliable,499,payment_method_issue,1,23,32,0,0.49,0.76
P002960,C03992,reliable,499,bank_error,2,36,12,2,0.99,0.87
P002961,C00359,frequent_failure,499,insufficient_funds,2,10,5,6,6.19,0.38
P002962,C06003,frequent_failure,499,authentication_failed,1,10,6,7,5.33,0.43
P002963,C06223,reliable,499,bank_error,1,6,20,2,0.26,0.74
P002964,C09680,reliable,499,authentication_failed,1,6,18,0,0.48,0.89
P002965,C05916,frequent_failure,499,payment_method_issue,1,9,5,5,6.52,0.23
P002966,C01543,churn_risk,499,bank_error,1,7,3,6,10.56,0.23
P002967,C06720,reliable,499,bank_error,1,15,13,2,0.86,0.77
P002968,C08008,occasionally_late,499,authentication_failed,1,21,17,2,2.37,0.75
P002969,C07279,reliable,499,bank_error,1,19,11,1,0.39,0.99
P002970,C08129,reliable,499,payment_method_issue,1,27,17,0,0.65,0.99
P002971,C03368,occasionally_late,499,insufficient_funds,1,5,13,1,3.37,0.77
P002972,C05476,frequent_failure,499,insufficient_funds,1,3,10,7,6.36,0.43
P002973,C04519,frequent_failure,499,bank_error,1,17,3,6,3.08,0.21
P002974,C01269,occasionally_late,499,insufficient_funds,1,19,11,1,3.8,0.7
P002975,C02881,reliable,499,authentication_failed,1,25,11,1,0.9,0.76
P002976,C00402,reliable,499,authentication_failed,1,21,21,1,0.43,0.95
P002977,C07854,occasionally_late,499,insufficient_funds,1,19,13,2,2.77,0.61
P002978,C09654,churn_risk,499,payment_method_issue,2,11,6,6,6.4,0.09
P002979,C09591,reliable,499,authentication_failed,1,22,17,1,0.14,0.79
P002980,C02309,occasionally_late,499,insufficient_funds,1,13,15,4,2.45,0.78
P002981,C00348,occasionally_late,499,authentication_failed,2,7,9,4,3.44,0.67
P002982,C05974,reliable,499,bank_error,1,12,11,1,0.25,0.82
P002983,C08324,occasionally_late,499,insufficient_funds,1,11,12,2,1.55,0.65
P002984,C03530,reliable,499,authentication_failed,1,26,25,2,0.36,0.75
