customer_id,profile,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate,monthly_amount
C09210,churn_risk,9,6,3,8.11,0.25,499
C09211,occasionally_late,12,10,2,1.03,0.62,499
C09212,churn_risk,2,2,0,14.83,0.26,499
C09213,occasionally_late,18,15,3,1.17,0.63,499
C09214,reliable,7,4,3,0.37,1.0,499
C09215,occasionally_late,7,7,0,2.85,0.73,499
C09216,churn_risk,11,8,3,10.17,0.05,499
C09217,frequent_failure,18,12,6,7.02,0.33,499
C09218,frequent_failure,6,3,3,4.68,0.36,499
C09219,reliable,25,23,2,0.15,0.8,499
C09220,reliable,14,14,0,0.16,0.84,499
C09221,reliable,35,35,0,0.21,0.82,499
C09222,reliable,12,12,0,0.09,0.95,499
C09223,reliable,32,30,2,0.11,0.71,499
C09224,occasionally_late,19,16,3,3.63,0.55,499
C09225,reliable,32,30,2,0.36,0.83,499
C09226,occasionally_late,5,5,0,1.71,0.68,499
C09227,reliable,23,23,0,0.33,0.85,499
C09228,reliable,16,16,0,0.38,0.84,499
C09229,frequent_failure,6,3,3,6.75,0.29,499
C09230,reliable,14,14,0,0.12,0.93,499
C09231,reliable,35,34,1,0.62,0.95,499
C09232,reliable,16,16,0,0.7,0.87,499
C09233,reliable,19,19,0,0.77,0.97,499
C09234,reliable,30,29,1,0.92,0.72,499
C09235,occasionally_late,14,11,3,3.85,0.77,499
C09236,frequent_failure,10,8,2,6.32,0.22,499
C09237,occasionally_late,15,13,2,3.22,0.68,499
C09238,frequent_failure,14,7,7,6.8,0.25,499
C09239,reliable,25,23,2,0.98,1.0,499
C09240,reliable,22,19,3,0.33,0.98,499
C09241,reliable,19,19,0,0.54,0.74,499
C09242,reliable,12,12,0,0.23,0.84,499
C09243,reliable,35,35,0,0.82,0.71,499
C09244,reliable,32,30,2,0.84,1.0,499
C09245,occasionally_late,16,15,1,2.04,0.56,499
C09246,reliable,21,21,0,0.42,0.72,499
C09247,occasionally_late,22,17,5,3.46,0.55,499
C09248,occasionally_late,10,8,2,2.39,0.62,499
C09249,churn_risk,1,0,1,14.13,0.29,499
C09250,reliable,27,25,2,0.65,0.8,499
C09251,reliable,25,25,0,0.56,0.93,499
C09252,frequent_failure,16,14,2,7.97,0.46,499
C09253,frequent_failure,18,8,10,6.5,0.4,499
C09254,reliable,32,29,3,0.33,0.77,499
C09255,churn_risk,9,3,6,13.46,0.27,499
C09256,reliable,14,14,0,0.65,0.97,499
C09257,occasionally_late,15,13,2,1.26,0.51,499
C09258,occasionally_late,10,9,1,1.1,0.68,499
C09259,reliable,35,34,1,0.96,0.97,499
C09260,occasionally_late,17,15,2,3.14,0.54,499
C09261,reliable,22,18,4,0.73,0.78,499
C09262,churn_risk,4,2,2,8.63,0.24,499
C09263,occasionally_late,8,6,2,2.01,0.59,499
C09264,occasionally_late,8,6,2,1.99,0.5,499
C09265,reliable,8,8,0,0.38,0.87,499
C09266,frequent_failure,12,5,7,3.3,0.27,499
C09267,reliable,33,33,0,0.49,0.92,499
C09268,churn_risk,6,1,5,14.06,0.27,499
C09269,reliable,24,23,1,0.12,0.97,499
C09270,occasionally_late,20,18,2,3.92,0.79,499
C09271,occasionally_late,8,8,0,2.05,0.54,499
C09272,churn_risk,6,3,3,14.57,0.25,499
C09273,reliable,26,24,2,0.64,0.89,499
C09274,churn_risk,11,7,4,14.14,0.28,499
C09275,reliable,36,35,1,0.15,0.96,499
C09276,reliable,16,16,0,0.09,0.82,499
C09277,frequent_failure,19,12,7,7.58,0.45,499
C09278,reliable,21,20,1,0.2,0.97,499
C09279,occasionally_late,23,20,3,3.32,0.61,499
C09280,occasionally_late,10,9,1,2.71,0.79,499
C09281,occasionally_late,6,5,1,2.58,0.46,499
C09282,reliable,24,24,0,0.31,0.89,499
C09283,reliable,7,6,1,0.79,0.92,499
C09284,reliable,14,13,1,0.81,0.97,499
C09285,reliable,35,33,2,0.56,0.84,499
C09286,reliable,18,14,4,0.23,0.88,499
C09287,reliable,13,12,1,0.7,0.87,499
C09288,occasionally_late,10,10,0,3.98,0.58,499
C09289,reliable,20,20,0,0.16,0.91,499
C09290,reliable,26,26,0,0.63,0.77,499
C09291,frequent_failure,7,6,1,3.02,0.43,499
C09292,reliable,21,21,0,0.05,0.77,499
C09293,frequent_failure,6,5,1,3.46,0.34,499
C09294,reliable,20,20,0,0.9,0.91,499
C09295,reliable,28,28,0,0.98,0.9,499
C09296,frequent_failure,7,7,0,4.93,0.47,499
C09297,occasionally_late,15,13,2,1.77,0.71,499
C09298,reliable,24,24,0,0.76,0.88,499
C09299,frequent_failure,9,6,3,4.24,0.47,499
C09300,reliable,15,14,1,0.32,0.99,499
C09301,frequent_failure,3,2,1,6.37,0.36,499
C09302,reliable,12,11,1,0.2,0.97,499
C09303,churn_risk,5,4,1,11.02,0.06,499
C09304,reliable,30,30,0,0.24,0.88,499
C09305,reliable,10,10,0,0.68,0.99,499
C09306,frequent_failure,7,5,2,4.83,0.27,499
C09307,frequent_failure,5,2,3,3.41,0.46,499
C09308,frequent_failure,16,11,5,7.36,0.46,499
C09309,reliable,31,29,2,0.74,0.94,499
C09310,reliable,19,18,1,0.75,0.93,499
C09311,frequent_failure,7,7,0,7.61,0.34,499
C09312,reliable,22,22,0,0.46,0.93,499
C09313,occasionally_late,19,15,4,1.77,0.71,499
C09314,occasionally_late,23,18,5,2.21,0.58,499
C09315,churn_risk,9,3,6,9.57,0.1,499
C09316,reliable,36,36,0,0.44,0.9,499
C09317,occasionally_late,23,20,3,2.04,0.67,499
C09318,reliable,29,26,3,0.51,0.9,499
C09319,reliable,18,17,1,0.76,0.84,499
C09320,frequent_failure,16,11,5,5.16,0.17,499
C09321,occasionally_late,10,8,2,2.77,0.48,499
C09322,occasionally_late,17,17,0,1.06,0.56,499
C09323,reliable,30,27,3,0.26,0.77,499
C09324,reliable,7,6,1,0.08,0.82,499
C09325,reliable,31,29,2,0.9,0.82,499
C09326,reliable,30,28,2,0.16,0.84,499
C09327,reliable,31,30,1,0.17,0.93,499
C09328,reliable,14,14,0,0.56,0.71,499
C09329,reliable,8,7,1,0.2,0.93,499
C09330,reliable,29,29,0,0.27,0.83,499
C09331,reliable,8,7,1,0.01,0.75,499
C09332,frequent_failure,3,1,2,4.15,0.22,499
C09333,reliable,21,19,2,0.76,0.87,499
C09334,occasionally_late,17,13,4,3.43,0.74,499
C09335,reliable,19,18,1,0.9,0.99,499
C09336,reliable,20,19,1,0.77,0.86,499
C09337,frequent_failure,4,4,0,6.43,0.49,499
C09338,reliable,27,26,1,0.6,0.78,499
C09339,occasionally_late,8,6,2,1.85,0.64,499
C09340,reliable,19,16,3,0.89,0.71,499
C09341,reliable,11,9,2,0.7,0.75,499
C09342,reliable,12,11,1,0.02,0.75,499
C09343,occasionally_late,5,4,1,3.47,0.62,499
C09344,occasionally_late,13,11,2,1.4,0.68,499
C09345,reliable,35,33,2,0.0,0.83,499
C09346,reliable,18,17,1,0.55,0.73,499
C09347,reliable,23,21,2,0.38,0.98,499
C09348,reliable,21,20,1,0.69,0.79,499
C09349,occasionally_late,15,10,5,3.73,0.66,499
C09350,reliable,31,29,2,0.52,0.88,499
C09351,reliable,8,8,0,0.47,0.77,499
C09352,reliable,32,31,1,0.05,0.94,499
C09353,occasionally_late,7,7,0,1.0,0.53,499
C09354,reliable,32,30,2,0.58,0.97,499
C09355,churn_risk,2,2,0,10.82,0.27,499
C09356,occasionally_late,6,5,1,2.43,0.58,499
C09357,reliable,7,7,0,0.62,1.0,499
C09358,reliable,22,21,1,0.92,0.92,499
C09359,reliable,29,29,0,0.15,0.85,499
C09360,occasionally_late,17,14,3,1.7,0.62,499
C09361,occasionally_late,11,9,2,3.26,0.74,499
C09362,churn_risk,1,0,1,9.63,0.21,499
C09363,occasionally_late,9,9,0,1.04,0.69,499
C09364,reliable,14,13,1,0.81,0.92,499
C09365,reliable,13,13,0,0.1,0.89,499
C09366,reliable,28,27,1,0.57,0.89,499
C09367,reliable,19,19,0,0.22,0.9,499
C09368,reliable,15,15,0,0.4,0.96,499
C09369,occasionally_late,23,22,1,2.77,0.49,499
C09370,churn_risk,2,1,1,8.58,0.12,499
C09371,reliable,29,27,2,0.81,0.84,499
C09372,reliable,31,30,1,0.5,0.98,499
C09373,occasionally_late,17,17,0,3.53,0.62,499
C09374,occasionally_late,8,6,2,2.24,0.53,499
C09375,churn_risk,11,4,7,14.93,0.1,499
C09376,reliable,26,23,3,0.08,0.91,499
C09377,occasionally_late,5,4,1,1.16,0.58,499
C09378,occasionally_late,13,8,5,3.89,0.55,499
C09379,frequent_failure,4,2,2,7.64,0.15,499
C09380,occasionally_late,18,16,2,2.31,0.6,499
C09381,reliable,23,23,0,0.83,0.82,499
C09382,frequent_failure,18,11,7,3.67,0.47,499
C09383,reliable,20,17,3,0.6,0.73,499
C09384,reliable,10,10,0,0.02,0.8,499
C09385,reliable,11,9,2,0.27,0.78,499
C09386,reliable,21,20,1,0.2,0.83,499
C09387,reliable,22,20,2,0.82,0.86,499
C09388,reliable,35,35,0,0.03,0.9,499
C09389,reliable,7,6,1,0.08,0.93,499
C09390,reliable,24,23,1,0.89,0.79,499
C09391,churn_risk,11,7,4,9.93,0.1,499
C09392,reliable,16,16,0,0.77,0.73,499
C09393,occasionally_late,6,6,0,3.92,0.47,499
C09394,occasionally_late,13,12,1,2.4,0.71,499
C09395,reliable,10,9,1,0.05,0.72,499
C09396,occasionally_late,7,6,1,1.02,0.73,499
C09397,occasionally_late,16,15,1,2.52,0.75,499
C09398,reliable,9,9,0,0.73,0.94,499
C09399,occasionally_late,7,6,1,3.09,0.68,499
C09400,occasionally_late,12,10,2,2.78,0.49,499
C09401,reliable,26,24,2,0.19,0.88,499
C09402,frequent_failure,18,12,6,3.62,0.35,499
C09403,reliable,14,12,2,0.6,0.86,499
C09404,reliable,6,6,0,0.35,0.97,499
C09405,reliable,35,34,1,0.52,0.86,499
C09406,occasionally_late,8,8,0,1.77,0.79,499
C09407,reliable,34,33,1,0.07,0.97,499
C09408,occasionally_late,17,16,1,2.52,0.78,499
C09409,reliable,20,19,1,0.69,0.71,499
C09410,frequent_failure,9,7,2,6.69,0.47,499
C09411,frequent_failure,12,9,3,3.24,0.33,499
C09412,reliable,22,22,0,0.63,0.99,499
C09413,reliable,22,21,1,0.98,0.83,499
C09414,reliable,25,24,1,0.24,0.83,499
C09415,reliable,17,17,0,0.47,0.99,499
C09416,churn_risk,8,4,4,14.45,0.08,499
C09417,reliable,31,30,1,0.12,0.9,499
C09418,occasionally_late,16,13,3,2.65,0.64,499
C09419,frequent_failure,14,9,5,4.17,0.39,499
C09420,reliable,33,33,0,0.72,0.9,499
C09421,occasionally_late,16,14,2,2.97,0.55,499
C09422,frequent_failure,16,9,7,4.88,0.34,499
C09423,reliable,7,7,0,0.45,0.84,499
C09424,churn_risk,1,1,0,14.09,0.07,499
C09425,churn_risk,10,7,3,12.35,0.21,499
C09426,reliable,10,8,2,0.41,0.77,499
C09427,frequent_failure,11,9,2,5.46,0.34,499
C09428,reliable,25,24,1,0.79,0.76,499
C09429,reliable,12,11,1,0.69,0.85,499
C09430,reliable,23,21,2,0.89,0.74,499
C09431,occasionally_late,9,8,1,1.11,0.54,499
C09432,occasionally_late,20,20,0,3.18,0.72,499
C09433,churn_risk,5,3,2,6.7,0.12,499
C09434,churn_risk,7,3,4,6.91,0.06,499
C09435,reliable,17,17,0,0.36,0.93,499
C09436,frequent_failure,11,9,2,8.0,0.49,499
C09437,frequent_failure,19,15,4,7.32,0.37,499
C09438,occasionally_late,23,20,3,3.62,0.56,499
C09439,reliable,22,22,0,0.7,0.78,499
C09440,reliable,14,14,0,0.22,0.92,499
C09441,frequent_failure,6,4,2,7.67,0.36,499
C09442,reliable,6,6,0,0.72,0.87,499
C09443,churn_risk,8,3,5,12.29,0.2,499
C09444,reliable,33,30,3,0.41,0.99,499
C09445,churn_risk,2,0,2,8.02,0.27,499
C09446,occasionally_late,11,10,1,3.44,0.66,499
C09447,frequent_failure,12,7,5,3.05,0.5,499
C09448,reliable,16,14,2,0.73,0.89,499
C09449,reliable,31,31,0,0.95,0.83,499
C09450,occasionally_late,9,8,1,2.64,0.71,499
C09451,reliable,19,18,1,0.61,0.77,499
C09452,occasionally_late,6,5,1,2.57,0.65,499
C09453,reliable,31,26,5,0.54,0.83,499
C09454,occasionally_late,13,12,1,1.5,0.51,499
C09455,reliable,15,15,0,0.93,0.93,499
C09456,reliable,32,30,2,0.02,0.77,499
C09457,occasionally_late,4,2,2,3.34,0.62,499
C09458,frequent_failure,9,3,6,7.78,0.48,499
C09459,reliable,24,20,4,0.02,0.7,499
C09460,reliable,29,27,2,0.78,0.95,499
C09461,reliable,18,16,2,0.63,0.79,499
C09462,reliable,8,8,0,0.19,0.84,499
C09463,occasionally_late,15,11,4,3.95,0.56,499
C09464,occasionally_late,12,9,3,3.53,0.58,499
C09465,occasionally_late,15,13,2,3.56,0.72,499
C09466,reliable,15,15,0,0.44,0.77,499
C09467,reliable,35,34,1,0.01,0.83,499
C09468,churn_risk,5,2,3,7.75,0.08,499
C09469,occasionally_late,20,19,1,3.48,0.48,499
C09470,churn_risk,11,6,5,12.7,0.27,499
C09471,reliable,22,22,0,0.37,0.71,499
C09472,reliable,8,8,0,0.86,0.87,499
C09473,reliable,11,11,0,0.42,0.88,499
C09474,reliable,29,28,1,0.74,0.91,499
C09475,occasionally_late,9,9,0,3.37,0.58,499
C09476,reliable,19,19,0,0.35,0.81,499
C09477,reliable,27,25,2,0.01,0.73,499
C09478,reliable,33,31,2,0.9,0.78,499
C09479,frequent_failure,17,13,4,4.4,0.17,499
C09480,reliable,6,6,0,0.98,0.89,499
C09481,frequent_failure,19,15,4,4.62,0.18,499
C09482,churn_risk,8,5,3,9.03,0.25,499
C09483,occasionally_late,7,7,0,3.46,0.73,499
C09484,churn_risk,5,3,2,11.4,0.08,499
C09485,occasionally_late,5,5,0,1.04,0.65,499
C09486,reliable,10,10,0,0.04,0.82,499
C09487,frequent_failure,16,14,2,5.24,0.15,499
C09488,occasionally_late,23,20,3,1.96,0.7,499
C09489,reliable,8,7,1,0.15,0.83,499
C09490,frequent_failure,11,10,1,7.87,0.16,499
C09491,reliable,16,13,3,0.9,0.94,499
C09492,reliable,9,9,0,0.1,0.98,499
C09493,occasionally_late,5,5,0,1.71,0.6,499
C09494,frequent_failure,11,7,4,5.08,0.21,499
C09495,occasionally_late,18,15,3,3.02,0.45,499
C09496,occasionally_late,14,10,4,1.04,0.57,499
C09497,reliable,6,6,0,0.81,0.94,499
C09498,occasionally_late,13,12,1,3.42,0.8,499
C09499,churn_risk,4,3,1,14.02,0.28,499
C09500,reliable,15,15,0,0.51,0.91,499
C09501,reliable,18,17,1,0.29,0.78,499
C09502,reliable,16,15,1,0.52,1.0,499
C09503,frequent_failure,7,5,2,3.04,0.3,499
C09504,frequent_failure,4,2,2,4.57,0.21,499
C09505,occasionally_late,4,2,2,1.83,0.7,499
C09506,churn_risk,9,4,5,5.29,0.27,499
C09507,frequent_failure,8,7,1,3.54,0.19,499
C09508,reliable,34,32,2,0.33,0.86,499
C09509,churn_risk,3,1,2,8.96,0.09,499
C09510,occasionally_late,18,14,4,3.53,0.5,499
C09511,reliable,36,35,1,0.04,0.99,499
C09512,reliable,22,19,3,0.16,0.84,499
C09513,frequent_failure,4,3,1,5.99,0.33,499
C09514,reliable,7,7,0,0.73,0.83,499
C09515,occasionally_late,22,22,0,2.31,0.79,499
C09516,reliable,10,10,0,0.88,0.82,499
C09517,occasionally_late,24,22,2,2.13,0.51,499
C09518,reliable,20,19,1,0.76,0.94,499
C09519,reliable,25,23,2,0.46,0.98,499
C09520,frequent_failure,15,10,5,5.24,0.39,499
C09521,frequent_failure,11,4,7,5.02,0.48,499
C09522,reliable,25,24,1,0.4,0.9,499
C09523,reliable,10,10,0,0.22,0.75,499
C09524,reliable,34,34,0,0.83,0.89,499
C09525,occasionally_late,11,10,1,2.55,0.73,499
C09526,churn_risk,11,6,5,9.15,0.26,499
C09527,occasionally_late,20,16,4,3.57,0.51,499
C09528,churn_risk,10,8,2,8.07,0.16,499
C09529,reliable,25,24,1,0.85,0.71,499
C09530,reliable,7,7,0,0.92,0.74,499
C09531,reliable,25,25,0,0.57,0.72,499
C09532,reliable,20,20,0,0.76,0.96,499
C09533,reliable,26,26,0,0.46,0.71,499
C09534,reliable,18,18,0,0.35,0.76,499
C09535,churn_risk,4,3,1,7.38,0.18,499
C09536,occasionally_late,19,14,5,3.48,0.49,499
C09537,reliable,9,9,0,0.39,0.81,499
C09538,frequent_failure,4,4,0,3.72,0.21,499
C09539,reliable,35,34,1,0.77,0.99,499
C09540,occasionally_late,15,13,2,2.78,0.5,499
C09541,occasionally_late,8,8,0,2.59,0.76,499
C09542,occasionally_late,18,18,0,3.86,0.77,499
C09543,occasionally_late,17,14,3,3.74,0.62,499
C09544,reliable,12,12,0,0.34,0.9,499
C09545,occasionally_late,9,9,0,1.33,0.68,499
C09546,frequent_failure,15,8,7,6.39,0.42,499
C09547,reliable,10,10,0,0.95,0.97,499
C09548,churn_risk,9,6,3,12.01,0.19,499
C09549,reliable,27,26,1,0.86,0.94,499
C09550,reliable,15,15,0,0.76,0.86,499
C09551,reliable,36,33,3,0.31,0.86,499
C09552,frequent_failure,13,11,2,5.18,0.49,499
C09553,churn_risk,11,6,5,7.72,0.22,499
C09554,reliable,26,25,1,0.68,0.96,499
C09555,reliable,29,29,0,0.03,0.87,499
C09556,reliable,35,34,1,0.69,1.0,499
C09557,reliable,26,26,0,0.62,0.99,499
C09558,occasionally_late,18,18,0,2.34,0.54,499
C09559,reliable,11,9,2,0.34,0.78,499
C09560,reliable,29,29,0,0.28,0.81,499
C09561,reliable,12,10,2,0.96,0.94,499
C09562,reliable,6,6,0,0.28,0.78,499
C09563,churn_risk,5,3,2,12.99,0.06,499
C09564,reliable,18,17,1,0.87,0.85,499
C09565,churn_risk,11,7,4,10.31,0.09,499
C09566,reliable,31,29,2,0.27,1.0,499
C09567,occasionally_late,21,16,5,3.58,0.74,499
C09568,reliable,25,24,1,0.69,0.72,499
C09569,occasionally_late,21,20,1,3.45,0.78,499
C09570,frequent_failure,15,9,6,6.58,0.17,499
C09571,occasionally_late,21,16,5,2.55,0.64,499
C09572,reliable,16,16,0,0.78,0.89,499
C09573,reliable,15,14,1,0.8,0.77,499
C09574,frequent_failure,4,2,2,4.82,0.26,499
C09575,occasionally_late,18,17,1,1.58,0.58,499
C09576,reliable,16,16,0,0.57,0.77,499
C09577,churn_risk,1,1,0,5.12,0.17,499
C09578,reliable,28,23,5,0.55,0.95,499
C09579,reliable,19,19,0,0.28,0.78,499
C09580,reliable,27,23,4,0.27,0.81,499
C09581,churn_risk,3,0,3,9.88,0.1,499
C09582,churn_risk,2,1,1,13.84,0.15,499
C09583,reliable,10,10,0,0.66,0.91,499
C09584,reliable,16,16,0,0.01,0.72,499
C09585,reliable,21,20,1,0.73,0.85,499
C09586,frequent_failure,19,12,7,7.58,0.48,499
C09587,reliable,31,29,2,0.8,0.96,499
C09588,occasionally_late,10,9,1,3.38,0.63,499
C09589,reliable,36,31,5,0.52,1.0,499
C09590,occasionally_late,23,15,8,3.57,0.75,499
C09591,reliable,31,30,1,0.35,0.94,499
C09592,reliable,35,33,2,0.71,0.85,499
C09593,occasionally_late,14,11,3,1.74,0.58,499
C09594,reliable,26,25,1,0.45,0.95,499
C09595,reliable,17,16,1,0.48,0.75,499
C09596,occasionally_late,14,12,2,3.44,0.54,499
C09597,occasionally_late,15,11,4,1.13,0.79,499
C09598,reliable,18,18,0,0.02,0.75,499
C09599,reliable,31,29,2,0.01,0.98,499
C09600,reliable,18,18,0,0.16,0.74,499
C09601,occasionally_late,11,10,1,2.04,0.55,499
C09602,reliable,9,9,0,0.36,0.83,499
C09603,reliable,21,21,0,0.46,0.79,499
C09604,occasionally_late,22,21,1,1.37,0.67,499
C09605,frequent_failure,5,2,3,7.24,0.44,499
C09606,reliable,34,31,3,0.96,0.7,499
C09607,reliable,21,19,2,0.34,0.88,499
C09608,reliable,34,33,1,0.52,0.85,499
C09609,frequent_failure,19,14,5,5.28,0.41,499
C09610,churn_risk,4,1,3,6.79,0.17,499
C09611,occasionally_late,15,13,2,1.94,0.75,499
C09612,reliable,31,29,2,0.63,0.8,499
C09613,occasionally_late,10,7,3,2.04,0.66,499
C09614,occasionally_late,23,19,4,2.52,0.74,499
C09615,occasionally_late,8,8,0,3.65,0.53,499
C09616,churn_risk,8,4,4,10.88,0.1,499
C09617,reliable,16,16,0,0.39,0.94,499
C09618,churn_risk,5,4,1,9.26,0.22,499
C09619,reliable,36,33,3,0.84,0.76,499
C09620,frequent_failure,18,12,6,7.13,0.47,499
C09621,reliable,11,11,0,0.71,0.88,499
C09622,occasionally_late,24,20,4,3.94,0.47,499
C09623,reliable,6,6,0,0.64,0.93,499
C09624,reliable,27,23,4,0.58,0.91,499
C09625,churn_risk,2,2,0,12.89,0.25,499
C09626,reliable,26,25,1,0.39,0.94,499
C09627,reliable,36,33,3,0.52,0.99,499
C09628,reliable,36,35,1,0.89,0.88,499
C09629,frequent_failure,4,2,2,4.35,0.26,499
C09630,frequent_failure,8,5,3,7.33,0.32,499
C09631,reliable,6,6,0,0.85,0.78,499
C09632,reliable,10,10,0,0.07,0.81,499
C09633,occasionally_late,17,14,3,1.44,0.61,499
C09634,frequent_failure,4,2,2,3.46,0.15,499
C09635,reliable,14,14,0,0.27,0.97,499
C09636,churn_risk,7,3,4,7.17,0.05,499
C09637,churn_risk,2,0,2,5.98,0.09,499
C09638,frequent_failure,16,11,5,5.78,0.32,499
C09639,occasionally_late,14,12,2,3.91,0.79,499
C09640,frequent_failure,17,9,8,7.9,0.2,499
C09641,occasionally_late,19,19,0,3.34,0.65,499
C09642,reliable,28,28,0,0.23,0.94,499
C09643,reliable,28,28,0,0.39,0.94,499
C09644,reliable,15,15,0,0.33,0.81,499
C09645,reliable,26,26,0,0.06,0.91,499
C09646,reliable,12,12,0,0.43,0.75,499
C09647,occasionally_late,5,5,0,3.73,0.47,499
C09648,frequent_failure,3,0,3,3.17,0.5,499
C09649,occasionally_late,13,12,1,1.69,0.57,499
C09650,churn_risk,3,1,2,14.31,0.16,499
C09651,reliable,21,20,1,0.39,0.93,499
C09652,reliable,12,12,0,0.44,0.76,499
C09653,occasionally_late,22,18,4,3.46,0.51,499
C09654,reliable,11,9,2,0.09,0.79,499
C09655,frequent_failure,14,10,4,6.04,0.15,499
C09656,occasionally_late,16,12,4,1.49,0.64,499
C09657,reliable,15,15,0,0.72,0.88,499
C09658,occasionally_late,16,12,4,2.32,0.58,499
C09659,reliable,30,30,0,0.9,0.75,499
C09660,reliable,34,30,4,0.22,0.91,499
C09661,frequent_failure,10,6,4,7.95,0.43,499
C09662,reliable,10,10,0,0.73,0.83,499
C09663,reliable,26,26,0,0.8,0.88,499
C09664,occasionally_late,19,15,4,3.8,0.68,499
C09665,reliable,18,18,0,0.71,0.78,499
C09666,reliable,30,29,1,0.81,0.89,499
C09667,reliable,35,33,2,0.13,0.75,499
C09668,reliable,29,27,2,0.28,0.95,499
C09669,occasionally_late,20,18,2,3.14,0.47,499
C09670,frequent_failure,18,11,7,6.84,0.27,499
C09671,reliable,25,25,0,0.96,0.76,499
C09672,frequent_failure,17,12,5,3.78,0.23,499
C09673,occasionally_late,23,23,0,2.76,0.66,499
C09674,reliable,34,30,4,0.57,0.92,499
C09675,occasionally_late,24,21,3,3.01,0.47,499
C09676,frequent_failure,9,7,2,4.65,0.43,499
C09677,reliable,22,21,1,0.78,0.96,499
C09678,reliable,29,27,2,0.19,0.85,499
C09679,reliable,35,35,0,0.0,0.77,499
C09680,occasionally_late,15,13,2,3.52,0.46,499
C09681,occasionally_late,4,3,1,3.9,0.73,499
C09682,reliable,15,14,1,0.35,0.86,499
C09683,reliable,28,28,0,0.13,0.98,499
C09684,reliable,16,16,0,0.21,0.87,499
C09685,reliable,18,18,0,0.99,0.81,499
C09686,reliable,31,30,1,0.39,0.75,499
C09687,occasionally_late,23,20,3,2.94,0.53,499
C09688,reliable,20,19,1,0.33,0.9,499
C09689,reliable,7,7,0,0.16,0.99,499
C09690,reliable,9,8,1,0.04,0.74,499
C09691,frequent_failure,4,2,2,3.73,0.24,499
C09692,occasionally_late,19,19,0,2.83,0.66,499
C09693,reliable,14,13,1,0.14,0.75,499
C09694,occasionally_late,23,21,2,3.9,0.46,499
C09695,reliable,6,5,1,0.23,0.75,499
C09696,frequent_failure,14,10,4,5.66,0.18,499
C09697,reliable,22,21,1,0.26,0.74,499
C09698,reliable,15,15,0,0.95,0.82,499
C09699,reliable,8,8,0,0.72,0.96,499
C09700,reliable,19,18,1,0.84,0.82,499
C09701,occasionally_late,7,7,0,3.05,0.7,499
C09702,reliable,29,28,1,0.41,0.84,499
C09703,frequent_failure,10,7,3,4.2,0.16,499
C09704,churn_risk,11,2,9,7.3,0.29,499
C09705,occasionally_late,19,14,5,1.69,0.57,499
C09706,reliable,6,6,0,0.98,0.9,499
C09707,frequent_failure,19,14,5,6.67,0.25,499
C09708,frequent_failure,8,5,3,4.17,0.46,499
C09709,reliable,15,14,1,0.54,0.94,499
C09710,occasionally_late,8,8,0,1.51,0.73,499
C09711,reliable,12,12,0,0.78,0.96,499
C09712,frequent_failure,10,5,5,3.67,0.49,499
C09713,reliable,19,17,2,0.83,0.71,499
C09714,churn_risk,9,8,1,8.31,0.17,499
C09715,reliable,29,29,0,0.89,0.94,499
C09716,frequent_failure,8,7,1,5.76,0.22,499
C09717,reliable,6,5,1,0.91,0.89,499
C09718,occasionally_late,7,6,1,1.5,0.46,499
C09719,occasionally_late,24,19,5,1.28,0.46,499
C09720,reliable,12,12,0,0.5,0.81,499
C09721,occasionally_late,15,15,0,3.33,0.62,499
C09722,reliable,32,31,1,0.88,0.86,499
C09723,frequent_failure,15,8,7,3.31,0.45,499
C09724,reliable,23,22,1,0.8,0.97,499
C09725,occasionally_late,17,14,3,3.92,0.72,499
C09726,occasionally_late,10,9,1,3.63,0.63,499
C09727,reliable,24,23,1,0.63,0.98,499
C09728,reliable,11,11,0,0.44,0.75,499
C09729,occasionally_late,15,12,3,2.24,0.6,499
C09730,occasionally_late,21,19,2,3.88,0.71,499
C09731,reliable,30,29,1,0.83,0.88,499
C09732,reliable,6,6,0,0.9,0.71,499
C09733,occasionally_late,16,13,3,2.69,0.8,499
C09734,churn_risk,7,2,5,8.52,0.24,499
C09735,reliable,25,22,3,0.01,0.86,499
C09736,occasionally_late,4,4,0,3.46,0.68,499
C09737,frequent_failure,11,7,4,6.59,0.38,499
C09738,reliable,34,34,0,0.03,0.88,499
C09739,reliable,14,13,1,0.76,0.95,499
C09740,frequent_failure,12,8,4,6.14,0.38,499
C09741,reliable,9,8,1,0.65,0.76,499
C09742,reliable,11,10,1,0.63,0.99,499
C09743,reliable,16,15,1,0.17,0.82,499
C09744,reliable,10,10,0,0.38,0.93,499
C09745,occasionally_late,15,15,0,2.38,0.8,499
C09746,occasionally_late,14,11,3,1.14,0.74,499
C09747,reliable,18,16,2,0.28,0.99,499
C09748,reliable,14,13,1,0.11,0.76,499
C09749,occasionally_late,15,10,5,2.97,0.69,499
C09750,frequent_failure,18,14,4,6.67,0.41,499
C09751,occasionally_late,4,4,0,3.74,0.49,499
C09752,reliable,30,28,2,0.92,0.87,499
C09753,churn_risk,7,5,2,14.06,0.27,499
C09754,occasionally_late,21,17,4,3.15,0.63,499
C09755,occasionally_late,13,13,0,1.24,0.55,499
C09756,reliable,33,29,4,0.56,0.83,499
C09757,reliable,13,12,1,0.32,0.74,499
C09758,frequent_failure,11,8,3,6.36,0.31,499
C09759,reliable,34,33,1,0.95,0.92,499
