payment_id,customer_id,amount,profile,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate,failure_reason,attempt_number,action,recovery_probability_true,recovered
P002466,C04031,499,reliable,15,14,2,0.11,0.94,bank_error,1,WAIT,0.7255,1
P002466,C04031,499,reliable,15,14,2,0.11,0.94,bank_error,1,RETRY,0.812,1
P002466,C04031,499,reliable,15,14,2,0.11,0.94,bank_error,1,REMINDER,0.7176,0
P002466,C04031,499,reliable,15,14,2,0.11,0.94,bank_error,1,PAYMENT_LINK,0.7509,1
P002467,C08535,499,reliable,11,22,1,0.22,0.71,bank_error,3,WAIT,0.677,1
P002467,C08535,499,reliable,11,22,1,0.22,0.71,bank_error,3,RETRY,0.6756,1
P002467,C08535,499,reliable,11,22,1,0.22,0.71,bank_error,3,REMINDER,0.6608,1
P002467,C08535,499,reliable,11,22,1,0.22,0.71,bank_error,3,PAYMENT_LINK,0.735,0
P002468,C03652,499,reliable,8,31,0,0.78,0.9,authentication_failed,1,WAIT,0.4353,0
P002468,C03652,499,reliable,8,31,0,0.78,0.9,authentication_failed,1,RETRY,0.3433,0
P002468,C03652,499,reliable,8,31,0,0.78,0.9,authentication_failed,1,REMINDER,0.9303,1
P002468,C03652,499,reliable,8,31,0,0.78,0.9,authentication_failed,1,PAYMENT_LINK,0.9264,1
P002469,C06740,499,reliable,32,33,1,0.29,0.72,authentication_failed,1,WAIT,0.4806,0
P002469,C06740,499,reliable,32,33,1,0.29,0.72,authentication_failed,1,RETRY,0.3482,0
P002469,C06740,499,reliable,32,33,1,0.29,0.72,authentication_failed,1,REMINDER,0.7846,1
P002469,C06740,499,reliable,32,33,1,0.29,0.72,authentication_failed,1,PAYMENT_LINK,0.9318,1
P002470,C03298,499,reliable,20,36,2,0.24,0.76,authentication_failed,2,WAIT,0.4704,1
P002470,C03298,499,reliable,20,36,2,0.24,0.76,authentication_failed,2,RETRY,0.3054,0
P002470,C03298,499,reliable,20,36,2,0.24,0.76,authentication_failed,2,REMINDER,0.8191,1
P002470,C03298,499,reliable,20,36,2,0.24,0.76,authentication_failed,2,PAYMENT_LINK,0.8923,0
P002471,C04128,499,churn_risk,9,2,6,11.12,0.09,authentication_failed,3,WAIT,0.311,0
P002471,C04128,499,churn_risk,9,2,6,11.12,0.09,authentication_failed,3,RETRY,0.05,1
P002471,C04128,499,churn_risk,9,2,6,11.12,0.09,authentication_failed,3,REMINDER,0.3835,1
P002471,C04128,499,churn_risk,9,2,6,11.12,0.09,authentication_failed,3,PAYMENT_LINK,0.6715,1
P002472,C08044,499,frequent_failure,12,7,4,6.24,0.49,insufficient_funds,2,WAIT,0.6732,1
P002472,C08044,499,frequent_failure,12,7,4,6.24,0.49,insufficient_funds,2,RETRY,0.2398,0
P002472,C08044,499,frequent_failure,12,7,4,6.24,0.49,insufficient_funds,2,REMINDER,0.4927,1
P002472,C08044,499,frequent_failure,12,7,4,6.24,0.49,insufficient_funds,2,PAYMENT_LINK,0.5367,1
P002473,C04768,499,reliable,31,8,0,0.94,0.78,authentication_failed,1,WAIT,0.5358,0
P002473,C04768,499,reliable,31,8,0,0.94,0.78,authentication_failed,1,RETRY,0.3036,1
P002473,C04768,499,reliable,31,8,0,0.94,0.78,authentication_failed,1,REMINDER,0.8031,1
P002473,C04768,499,reliable,31,8,0,0.94,0.78,authentication_failed,1,PAYMENT_LINK,0.9075,1
P002474,C00473,499,reliable,21,35,1,0.01,0.83,bank_error,3,WAIT,0.6361,1
P002474,C00473,499,reliable,21,35,1,0.01,0.83,bank_error,3,RETRY,0.6849,1
P002474,C00473,499,reliable,21,35,1,0.01,0.83,bank_error,3,REMINDER,0.7395,1
P002474,C00473,499,reliable,21,35,1,0.01,0.83,bank_error,3,PAYMENT_LINK,0.6685,1
P002475,C03762,499,reliable,19,35,1,0.85,0.86,payment_method_issue,2,WAIT,0.5704,1
P002475,C03762,499,reliable,19,35,1,0.85,0.86,payment_method_issue,2,RETRY,0.5107,0
P002475,C03762,499,reliable,19,35,1,0.85,0.86,payment_method_issue,2,REMINDER,0.8672,1
P002475,C03762,499,reliable,19,35,1,0.85,0.86,payment_method_issue,2,PAYMENT_LINK,0.8402,0
P002476,C08618,499,occasionally_late,14,12,4,1.98,0.51,payment_method_issue,3,WAIT,0.5578,0
P002476,C08618,499,occasionally_late,14,12,4,1.98,0.51,payment_method_issue,3,RETRY,0.2528,1
P002476,C08618,499,occasionally_late,14,12,4,1.98,0.51,payment_method_issue,3,REMINDER,0.629,1
P002476,C08618,499,occasionally_late,14,12,4,1.98,0.51,payment_method_issue,3,PAYMENT_LINK,0.8499,1
P002477,C03567,499,frequent_failure,11,7,6,6.4,0.31,bank_error,3,WAIT,0.5468,0
P002477,C03567,499,frequent_failure,11,7,6,6.4,0.31,bank_error,3,RETRY,0.5926,1
P002477,C03567,499,frequent_failure,11,7,6,6.4,0.31,bank_error,3,REMINDER,0.437,1
P002477,C03567,499,frequent_failure,11,7,6,6.4,0.31,bank_error,3,PAYMENT_LINK,0.5291,0
P002478,C02761,499,reliable,6,16,1,0.15,0.99,authentication_failed,2,WAIT,0.5262,0
P002478,C02761,499,reliable,6,16,1,0.15,0.99,authentication_failed,2,RETRY,0.3462,1
P002478,C02761,499,reliable,6,16,1,0.15,0.99,authentication_failed,2,REMINDER,0.95,1
P002478,C02761,499,reliable,6,16,1,0.15,0.99,authentication_failed,2,PAYMENT_LINK,0.9446,1
P002479,C00869,499,reliable,6,17,2,0.2,0.83,bank_error,2,WAIT,0.6286,1
P002479,C00869,499,reliable,6,17,2,0.2,0.83,bank_error,2,RETRY,0.8408,1
P002479,C00869,499,reliable,6,17,2,0.2,0.83,bank_error,2,REMINDER,0.7699,1
P002479,C00869,499,reliable,6,17,2,0.2,0.83,bank_error,2,PAYMENT_LINK,0.6477,1
P002480,C09383,499,churn_risk,6,0,9,6.32,0.23,insufficient_funds,2,WAIT,0.5288,1
P002480,C09383,499,churn_risk,6,0,9,6.32,0.23,insufficient_funds,2,RETRY,0.1971,0
P002480,C09383,499,churn_risk,6,0,9,6.32,0.23,insufficient_funds,2,REMINDER,0.443,0
P002480,C09383,499,churn_risk,6,0,9,6.32,0.23,insufficient_funds,2,PAYMENT_LINK,0.5468,0
P002481,C08689,499,reliable,18,34,0,0.39,0.96,authentication_failed,1,WAIT,0.5708,1
P002481,C08689,499,reliable,18,34,0,0.39,0.96,authentication_failed,1,RETRY,0.3269,0
P002481,C08689,499,reliable,18,34,0,0.39,0.96,authentication_failed,1,REMINDER,0.8569,1
P002481,C08689,499,reliable,18,34,0,0.39,0.96,authentication_failed,1,PAYMENT_LINK,0.95,1
P002482,C04053,499,churn_risk,7,6,8,13.05,0.09,payment_method_issue,2,WAIT,0.4021,0
P002482,C04053,499,churn_risk,7,6,8,13.05,0.09,payment_method_issue,2,RETRY,0.2535,0
P002482,C04053,499,churn_risk,7,6,8,13.05,0.09,payment_method_issue,2,REMINDER,0.379,0
P002482,C04053,499,churn_risk,7,6,8,13.05,0.09,payment_method_issue,2,PAYMENT_LINK,0.6149,1
P002483,C06131,499,churn_risk,10,2,7,10.46,0.07,bank_error,2,WAIT,0.4997,1
P002483,C06131,499,churn_risk,10,2,7,10.46,0.07,bank_error,2,RETRY,0.6145,1
P002483,C06131,499,churn_risk,10,2,7,10.46,0.07,bank_error,2,REMINDER,0.3487,1
P002483,C06131,499,churn_risk,10,2,7,10.46,0.07,bank_error,2,PAYMENT_LINK,0.5384,0
P002484,C03245,499,churn_risk,8,5,5,12.85,0.22,payment_method_issue,1,WAIT,0.3753,0
P002484,C03245,499,churn_risk,8,5,5,12.85,0.22,payment_method_issue,1,RETRY,0.2748,1
P002484,C03245,499,churn_risk,8,5,5,12.85,0.22,payment_method_issue,1,REMINDER,0.4032,0
P002484,C03245,499,churn_risk,8,5,5,12.85,0.22,payment_method_issue,1,PAYMENT_LINK,0.6431,1
P002485,C04843,499,occasionally_late,13,7,4,2.95,0.65,bank_error,2,WAIT,0.7282,0
P002485,C04843,499,occasionally_late,13,7,4,2.95,0.65,bank_error,2,RETRY,0.8036,0
P002485,C04843,499,occasionally_late,13,7,4,2.95,0.65,bank_error,2,REMINDER,0.6793,1
P002485,C04843,499,occasionally_late,13,7,4,2.95,0.65,bank_error,2,PAYMENT_LINK,0.6987,0
P002486,C09331,499,reliable,31,19,0,0.38,0.86,bank_error,3,WAIT,0.7111,1
P002486,C09331,499,reliable,31,19,0,0.38,0.86,bank_error,3,RETRY,0.6723,0
P002486,C09331,499,reliable,31,19,0,0.38,0.86,bank_error,3,REMINDER,0.6692,0
P002486,C09331,499,reliable,31,19,0,0.38,0.86,bank_error,3,PAYMENT_LINK,0.6217,1
P002487,C05641,499,reliable,11,17,1,0.33,0.75,insufficient_funds,3,WAIT,0.6948,1
P002487,C05641,499,reliable,11,17,1,0.33,0.75,insufficient_funds,3,RETRY,0.2289,0
P002487,C05641,499,reliable,11,17,1,0.33,0.75,insufficient_funds,3,REMINDER,0.7161,1
P002487,C05641,499,reliable,11,17,1,0.33,0.75,insufficient_funds,3,PAYMENT_LINK,0.6156,0
P002488,C05781,499,churn_risk,10,0,7,7.57,0.26,payment_method_issue,3,WAIT,0.3864,0
P002488,C05781,499,churn_risk,10,0,7,7.57,0.26,payment_method_issue,3,RETRY,0.1211,0
P002488,C05781,499,churn_risk,10,0,7,7.57,0.26,payment_method_issue,3,REMINDER,0.4238,0
P002488,C05781,499,churn_risk,10,0,7,7.57,0.26,payment_method_issue,3,PAYMENT_LINK,0.637,0
P002489,C08541,499,reliable,24,15,2,0.62,0.8,bank_error,1,WAIT,0.7139,1
P002489,C08541,499,reliable,24,15,2,0.62,0.8,bank_error,1,RETRY,0.9018,1
P002489,C08541,499,reliable,24,15,2,0.62,0.8,bank_error,1,REMINDER,0.8239,1
P002489,C08541,499,reliable,24,15,2,0.62,0.8,bank_error,1,PAYMENT_LINK,0.6633,0
P002490,C01076,499,reliable,33,34,2,0.58,0.8,bank_error,2,WAIT,0.7326,1
P002490,C01076,499,reliable,33,34,2,0.58,0.8,bank_error,2,RETRY,0.8913,1
P002490,C01076,499,reliable,33,34,2,0.58,0.8,bank_error,2,REMINDER,0.7555,1
P002490,C01076,499,reliable,33,34,2,0.58,0.8,bank_error,2,PAYMENT_LINK,0.6873,0
P002491,C02958,499,occasionally_late,13,4,3,3.8,0.79,insufficient_funds,3,WAIT,0.7437,1
P002491,C02958,499,occasionally_late,13,4,3,3.8,0.79,insufficient_funds,3,RETRY,0.2114,0
P002491,C02958,499,occasionally_late,13,4,3,3.8,0.79,insufficient_funds,3,REMINDER,0.6781,0
P002491,C02958,499,occasionally_late,13,4,3,3.8,0.79,insufficient_funds,3,PAYMENT_LINK,0.6766,0
P002492,C06753,499,reliable,8,16,2,0.89,0.99,insufficient_funds,1,WAIT,0.7823,1
P002492,C06753,499,reliable,8,16,2,0.89,0.99,insufficient_funds,1,RETRY,0.4192,0
P002492,C06753,499,reliable,8,16,2,0.89,0.99,insufficient_funds,1,REMINDER,0.8518,1
P002492,C06753,499,reliable,8,16,2,0.89,0.99,insufficient_funds,1,PAYMENT_LINK,0.6411,1
P002493,C08658,499,reliable,33,35,0,0.65,0.95,authentication_failed,1,WAIT,0.4525,1
P002493,C08658,499,reliable,33,35,0,0.65,0.95,authentication_failed,1,RETRY,0.2932,1
P002493,C08658,499,reliable,33,35,0,0.65,0.95,authentication_failed,1,REMINDER,0.9451,1
P002493,C08658,499,reliable,33,35,0,0.65,0.95,authentication_failed,1,PAYMENT_LINK,0.9214,1
P002494,C07273,499,frequent_failure,5,11,5,5.62,0.39,bank_error,1,WAIT,0.6324,1
P002494,C07273,499,frequent_failure,5,11,5,5.62,0.39,bank_error,1,RETRY,0.7293,0
P002494,C07273,499,frequent_failure,5,11,5,5.62,0.39,bank_error,1,REMINDER,0.4553,0
P002494,C07273,499,frequent_failure,5,11,5,5.62,0.39,bank_error,1,PAYMENT_LINK,0.5714,0
P002495,C04760,499,reliable,30,6,2,0.4,0.71,bank_error,1,WAIT,0.7894,0
P002495,C04760,499,reliable,30,6,2,0.4,0.71,bank_error,1,RETRY,0.8549,1
P002495,C04760,499,reliable,30,6,2,0.4,0.71,bank_error,1,REMINDER,0.7215,0
P002495,C04760,499,reliable,30,6,2,0.4,0.71,bank_error,1,PAYMENT_LINK,0.703,0
P002496,C04863,499,churn_risk,11,2,6,13.57,0.27,insufficient_funds,1,WAIT,0.5635,1
P002496,C04863,499,churn_risk,11,2,6,13.57,0.27,insufficient_funds,1,RETRY,0.1526,0
P002496,C04863,499,churn_risk,11,2,6,13.57,0.27,insufficient_funds,1,REMINDER,0.4134,0
P002496,C04863,499,churn_risk,11,2,6,13.57,0.27,insufficient_funds,1,PAYMENT_LINK,0.5329,0
P002497,C07026,499,churn_risk,4,1,9,8.76,0.22,insufficient_funds,3,WAIT,0.4915,1
P002497,C07026,499,churn_risk,4,1,9,8.76,0.22,insufficient_funds,3,RETRY,0.05,0
P002497,C07026,499,churn_risk,4,1,9,8.76,0.22,insufficient_funds,3,REMINDER,0.4187,0
P002497,C07026,499,churn_risk,4,1,9,8.76,0.22,insufficient_funds,3,PAYMENT_LINK,0.4738,0
P002498,C07648,499,churn_risk,3,0,5,11.66,0.15,bank_error,1,WAIT,0.5309,1
P002498,C07648,499,churn_risk,3,0,5,11.66,0.15,bank_error,1,RETRY,0.5708,0
P002498,C07648,499,churn_risk,3,0,5,11.66,0.15,bank_error,1,REMINDER,0.2412,0
P002498,C07648,499,churn_risk,3,0,5,11.66,0.15,bank_error,1,PAYMENT_LINK,0.4902,1
P002499,C07162,499,churn_risk,8,2,4,12.9,0.26,authentication_failed,2,WAIT,0.322,0
P002499,C07162,499,churn_risk,8,2,4,12.9,0.26,authentication_failed,2,RETRY,0.1036,0
P002499,C07162,499,churn_risk,8,2,4,12.9,0.26,authentication_failed,2,REMINDER,0.516,0
P002499,C07162,499,churn_risk,8,2,4,12.9,0.26,authentication_failed,2,PAYMENT_LINK,0.7455,0
P002500,C00074,499,churn_risk,2,4,6,11.18,0.13,insufficient_funds,3,WAIT,0.5164,1
P002500,C00074,499,churn_risk,2,4,6,11.18,0.13,insufficient_funds,3,RETRY,0.0972,0
P002500,C00074,499,churn_risk,2,4,6,11.18,0.13,insufficient_funds,3,REMINDER,0.309,1
P002500,C00074,499,churn_risk,2,4,6,11.18,0.13,insufficient_funds,3,PAYMENT_LINK,0.4243,0
P002501,C04902,499,churn_risk,8,1,7,12.24,0.28,bank_error,1,WAIT,0.4906,0
P002501,C04902,499,churn_risk,8,1,7,12.24,0.28,bank_error,1,RETRY,0.5996,0
P002501,C04902,499,churn_risk,8,1,7,12.24,0.28,bank_error,1,REMINDER,0.4135,1
P002501,C04902,499,churn_risk,8,1,7,12.24,0.28,bank_error,1,PAYMENT_LINK,0.4586,0
P002502,C04376,499,reliable,23,36,0,0.2,0.98,bank_error,3,WAIT,0.6109,0
P002502,C04376,499,reliable,23,36,0,0.2,0.98,bank_error,3,RETRY,0.6724,1
P002502,C04376,499,reliable,23,36,0,0.2,0.98,bank_error,3,REMINDER,0.7034,1
P002502,C04376,499,reliable,23,36,0,0.2,0.98,bank_error,3,PAYMENT_LINK,0.6189,0
P002503,C06699,499,reliable,30,16,1,0.54,0.9,insufficient_funds,3,WAIT,0.723,0
P002503,C06699,499,reliable,30,16,1,0.54,0.9,insufficient_funds,3,RETRY,0.2796,0
P002503,C06699,499,reliable,30,16,1,0.54,0.9,insufficient_funds,3,REMINDER,0.7441,1
P002503,C06699,499,reliable,30,16,1,0.54,0.9,insufficient_funds,3,PAYMENT_LINK,0.6876,1
P002504,C09806,499,frequent_failure,16,1,7,6.16,0.41,authentication_failed,2,WAIT,0.418,1
P002504,C09806,499,frequent_failure,16,1,7,6.16,0.41,authentication_failed,2,RETRY,0.1387,1
P002504,C09806,499,frequent_failure,16,1,7,6.16,0.41,authentication_failed,2,REMINDER,0.6403,1
P002504,C09806,499,frequent_failure,16,1,7,6.16,0.41,authentication_failed,2,PAYMENT_LINK,0.7901,1
P002505,C01102,499,frequent_failure,12,10,6,5.59,0.17,bank_error,1,WAIT,0.5909,1
P002505,C01102,499,frequent_failure,12,10,6,5.59,0.17,bank_error,1,RETRY,0.7422,1
P002505,C01102,499,frequent_failure,12,10,6,5.59,0.17,bank_error,1,REMINDER,0.4353,1
P002505,C01102,499,frequent_failure,12,10,6,5.59,0.17,bank_error,1,PAYMENT_LINK,0.5933,1
P002506,C09538,499,frequent_failure,8,8,6,3.24,0.25,bank_error,2,WAIT,0.6229,1
P002506,C09538,499,frequent_failure,8,8,6,3.24,0.25,bank_error,2,RETRY,0.7915,0
P002506,C09538,499,frequent_failure,8,8,6,3.24,0.25,bank_error,2,REMINDER,0.3957,1
P002506,C09538,499,frequent_failure,8,8,6,3.24,0.25,bank_error,2,PAYMENT_LINK,0.4763,0
P002507,C07656,499,reliable,13,9,2,0.54,0.88,payment_method_issue,1,WAIT,0.6044,1
P002507,C07656,499,reliable,13,9,2,0.54,0.88,payment_method_issue,1,RETRY,0.4133,1
P002507,C07656,499,reliable,13,9,2,0.54,0.88,payment_method_issue,1,REMINDER,0.8319,1
P002507,C07656,499,reliable,13,9,2,0.54,0.88,payment_method_issue,1,PAYMENT_LINK,0.9104,1
P002508,C05236,499,churn_risk,1,3,4,8.86,0.21,insufficient_funds,1,WAIT,0.6953,1
P002508,C05236,499,churn_risk,1,3,4,8.86,0.21,insufficient_funds,1,RETRY,0.1815,0
P002508,C05236,499,churn_risk,1,3,4,8.86,0.21,insufficient_funds,1,REMINDER,0.3556,0
P002508,C05236,499,churn_risk,1,3,4,8.86,0.21,insufficient_funds,1,PAYMENT_LINK,0.4457,0
P002509,C05166,499,churn_risk,11,5,8,13.03,0.18,insufficient_funds,3,WAIT,0.5238,1
P002509,C05166,499,churn_risk,11,5,8,13.03,0.18,insufficient_funds,3,RETRY,0.05,0
P002509,C05166,499,churn_risk,11,5,8,13.03,0.18,insufficient_funds,3,REMINDER,0.3798,0
P002509,C05166,499,churn_risk,11,5,8,13.03,0.18,insufficient_funds,3,PAYMENT_LINK,0.4533,0
P002510,C00119,499,occasionally_late,21,7,2,1.84,0.51,insufficient_funds,1,WAIT,0.6476,1
P002510,C00119,499,occasionally_late,21,7,2,1.84,0.51,insufficient_funds,1,RETRY,0.2635,1
P002510,C00119,499,occasionally_late,21,7,2,1.84,0.51,insufficient_funds,1,REMINDER,0.653,1
P002510,C00119,499,occasionally_late,21,7,2,1.84,0.51,insufficient_funds,1,PAYMENT_LINK,0.6075,0
P002511,C02023,499,reliable,35,21,1,0.53,0.8,bank_error,3,WAIT,0.7618,1
P002511,C02023,499,reliable,35,21,1,0.53,0.8,bank_error,3,RETRY,0.7329,1
P002511,C02023,499,reliable,35,21,1,0.53,0.8,bank_error,3,REMINDER,0.7258,1
P002511,C02023,499,reliable,35,21,1,0.53,0.8,bank_error,3,PAYMENT_LINK,0.7025,1
P002512,C09886,499,occasionally_late,9,8,3,2.89,0.78,payment_method_issue,2,WAIT,0.5593,0
P002512,C09886,499,occasionally_late,9,8,3,2.89,0.78,payment_method_issue,2,RETRY,0.3664,1
P002512,C09886,499,occasionally_late,9,8,3,2.89,0.78,payment_method_issue,2,REMINDER,0.7515,1
P002512,C09886,499,occasionally_late,9,8,3,2.89,0.78,payment_method_issue,2,PAYMENT_LINK,0.8313,1
P002513,C02639,499,reliable,20,25,1,0.51,0.75,payment_method_issue,1,WAIT,0.5546,1
P002513,C02639,499,reliable,20,25,1,0.51,0.75,payment_method_issue,1,RETRY,0.4165,1
P002513,C02639,499,reliable,20,25,1,0.51,0.75,payment_method_issue,1,REMINDER,0.7883,1
P002513,C02639,499,reliable,20,25,1,0.51,0.75,payment_method_issue,1,PAYMENT_LINK,0.9027,1
P002514,C02035,499,reliable,22,23,1,0.92,0.99,authentication_failed,1,WAIT,0.4981,0
P002514,C02035,499,reliable,22,23,1,0.92,0.99,authentication_failed,1,RETRY,0.3173,0
P002514,C02035,499,reliable,22,23,1,0.92,0.99,authentication_failed,1,REMINDER,0.95,1
P002514,C02035,499,reliable,22,23,1,0.92,0.99,authentication_failed,1,PAYMENT_LINK,0.95,1
P002515,C02565,499,reliable,7,16,2,0.59,0.88,authentication_failed,2,WAIT,0.483,0
P002515,C02565,499,reliable,7,16,2,0.59,0.88,authentication_failed,2,RETRY,0.4004,1
P002515,C02565,499,reliable,7,16,2,0.59,0.88,authentication_failed,2,REMINDER,0.8591,1
P002515,C02565,499,reliable,7,16,2,0.59,0.88,authentication_failed,2,PAYMENT_LINK,0.9449,1
P002516,C08666,499,reliable,33,12,1,0.98,0.83,insufficient_funds,2,WAIT,0.6739,1
P002516,C08666,499,reliable,33,12,1,0.98,0.83,insufficient_funds,2,RETRY,0.3683,0
P002516,C08666,499,reliable,33,12,1,0.98,0.83,insufficient_funds,2,REMINDER,0.6986,0
P002516,C08666,499,reliable,33,12,1,0.98,0.83,insufficient_funds,2,PAYMENT_LINK,0.7147,1
P002517,C03544,499,churn_risk,6,6,6,9.68,0.21,authentication_failed,3,WAIT,0.3471,0
P002517,C03544,499,churn_risk,6,6,6,9.68,0.21,authentication_failed,3,RETRY,0.05,0
P002517,C03544,499,churn_risk,6,6,6,9.68,0.21,authentication_failed,3,REMINDER,0.5001,1
P002517,C03544,499,churn_risk,6,6,6,9.68,0.21,authentication_failed,3,PAYMENT_LINK,0.8001,1
P002518,C01220,499,reliable,34,35,2,0.21,0.91,insufficient_funds,2,WAIT,0.7756,0
P002518,C01220,499,reliable,34,35,2,0.21,0.91,insufficient_funds,2,RETRY,0.3486,0
P002518,C01220,499,reliable,34,35,2,0.21,0.91,insufficient_funds,2,REMINDER,0.7723,1
P002518,C01220,499,reliable,34,35,2,0.21,0.91,insufficient_funds,2,PAYMENT_LINK,0.6567,1
P002519,C09715,499,frequent_failure,8,11,3,6.81,0.23,insufficient_funds,1,WAIT,0.5754,0
P002519,C09715,499,frequent_failure,8,11,3,6.81,0.23,insufficient_funds,1,RETRY,0.3134,0
P002519,C09715,499,frequent_failure,8,11,3,6.81,0.23,insufficient_funds,1,REMINDER,0.512,1
P002519,C09715,499,frequent_failure,8,11,3,6.81,0.23,insufficient_funds,1,PAYMENT_LINK,0.5642,1
P002520,C06712,499,reliable,9,29,1,0.66,0.77,bank_error,3,WAIT,0.6386,0
P002520,C06712,499,reliable,9,29,1,0.66,0.77,bank_error,3,RETRY,0.6961,0
P002520,C06712,499,reliable,9,29,1,0.66,0.77,bank_error,3,REMINDER,0.6804,1
P002520,C06712,499,reliable,9,29,1,0.66,0.77,bank_error,3,PAYMENT_LINK,0.6781,0
P002521,C02904,499,reliable,10,14,1,0.04,1.0,insufficient_funds,2,WAIT,0.778,1
P002521,C02904,499,reliable,10,14,1,0.04,1.0,insufficient_funds,2,RETRY,0.314,0
P002521,C02904,499,reliable,10,14,1,0.04,1.0,insufficient_funds,2,REMINDER,0.8514,1
P002521,C02904,499,reliable,10,14,1,0.04,1.0,insufficient_funds,2,PAYMENT_LINK,0.6988,1
P002522,C03027,499,churn_risk,7,3,5,8.42,0.07,authentication_failed,1,WAIT,0.3013,0
P002522,C03027,499,churn_risk,7,3,5,8.42,0.07,authentication_failed,1,RETRY,0.2138,0
P002522,C03027,499,churn_risk,7,3,5,8.42,0.07,authentication_failed,1,REMINDER,0.4442,0
P002522,C03027,499,churn_risk,7,3,5,8.42,0.07,authentication_failed,1,PAYMENT_LINK,0.7794,1
P002523,C02511,499,reliable,30,34,0,0.32,0.85,insufficient_funds,1,WAIT,0.7452,0
P002523,C02511,499,reliable,30,34,0,0.32,0.85,insufficient_funds,1,RETRY,0.3701,1
P002523,C02511,499,reliable,30,34,0,0.32,0.85,insufficient_funds,1,REMINDER,0.8197,1
P002523,C02511,499,reliable,30,34,0,0.32,0.85,insufficient_funds,1,PAYMENT_LINK,0.6705,1
P002524,C04202,499,reliable,12,22,0,0.24,0.94,insufficient_funds,1,WAIT,0.7807,1
P002524,C04202,499,reliable,12,22,0,0.24,0.94,insufficient_funds,1,RETRY,0.3466,0
P002524,C04202,499,reliable,12,22,0,0.24,0.94,insufficient_funds,1,REMINDER,0.8855,1
P002524,C04202,499,reliable,12,22,0,0.24,0.94,insufficient_funds,1,PAYMENT_LINK,0.6595,0
P002525,C03208,499,reliable,17,28,0,0.49,0.81,bank_error,2,WAIT,0.6989,1
P002525,C03208,499,reliable,17,28,0,0.49,0.81,bank_error,2,RETRY,0.8333,1
P002525,C03208,499,reliable,17,28,0,0.49,0.81,bank_error,2,REMINDER,0.7009,1
P002525,C03208,499,reliable,17,28,0,0.49,0.81,bank_error,2,PAYMENT_LINK,0.5518,1
P002526,C04490,499,churn_risk,3,1,7,10.76,0.19,insufficient_funds,3,WAIT,0.5234,1
P002526,C04490,499,churn_risk,3,1,7,10.76,0.19,insufficient_funds,3,RETRY,0.05,0
P002526,C04490,499,churn_risk,3,1,7,10.76,0.19,insufficient_funds,3,REMINDER,0.32,0
P002526,C04490,499,churn_risk,3,1,7,10.76,0.19,insufficient_funds,3,PAYMENT_LINK,0.403,1
P002527,C02756,499,frequent_failure,16,9,3,4.59,0.48,payment_method_issue,2,WAIT,0.3884,1
P002527,C02756,499,frequent_failure,16,9,3,4.59,0.48,payment_method_issue,2,RETRY,0.3614,1
P002527,C02756,499,frequent_failure,16,9,3,4.59,0.48,payment_method_issue,2,REMINDER,0.5724,1
P002527,C02756,499,frequent_failure,16,9,3,4.59,0.48,payment_method_issue,2,PAYMENT_LINK,0.6563,1
P002528,C08890,499,frequent_failure,3,8,6,3.25,0.2,bank_error,3,WAIT,0.5048,1
P002528,C08890,499,frequent_failure,3,8,6,3.25,0.2,bank_error,3,RETRY,0.5736,1
P002528,C08890,499,frequent_failure,3,8,6,3.25,0.2,bank_error,3,REMINDER,0.3644,0
P002528,C08890,499,frequent_failure,3,8,6,3.25,0.2,bank_error,3,PAYMENT_LINK,0.545,0
P002529,C00178,499,reliable,19,36,2,0.9,0.7,bank_error,2,WAIT,0.6713,1
P002529,C00178,499,reliable,19,36,2,0.9,0.7,bank_error,2,RETRY,0.95,1
P002529,C00178,499,reliable,19,36,2,0.9,0.7,bank_error,2,REMINDER,0.7531,1
P002529,C00178,499,reliable,19,36,2,0.9,0.7,bank_error,2,PAYMENT_LINK,0.6491,1
P002530,C01644,499,reliable,28,28,0,0.29,0.77,payment_method_issue,1,WAIT,0.5917,1
P002530,C01644,499,reliable,28,28,0,0.29,0.77,payment_method_issue,1,RETRY,0.5395,0
P002530,C01644,499,reliable,28,28,0,0.29,0.77,payment_method_issue,1,REMINDER,0.7682,1
P002530,C01644,499,reliable,28,28,0,0.29,0.77,payment_method_issue,1,PAYMENT_LINK,0.9082,1
P002531,C09293,499,reliable,16,8,0,0.98,0.81,authentication_failed,2,WAIT,0.4855,0
P002531,C09293,499,reliable,16,8,0,0.98,0.81,authentication_failed,2,RETRY,0.3732,0
P002531,C09293,499,reliable,16,8,0,0.98,0.81,authentication_failed,2,REMINDER,0.8493,1
P002531,C09293,499,reliable,16,8,0,0.98,0.81,authentication_failed,2,PAYMENT_LINK,0.9075,1
P002532,C03519,499,frequent_failure,3,2,5,5.6,0.44,insufficient_funds,3,WAIT,0.5552,0
